	INDIGNATO	PREOCCUPATO	TRISTE	DIVERTITO	SODDISFATTO
punire#v	0.259203357764911	0.1828038472055831	0.14292709285128616	0.23595377508859408	0.17911192708962562
punitivo#a	0.275433453236343	0.21703924511677936	0.1316512493114156	0.1617217387896305	0.21415431354583161
punizione#n	0.1545627245339386	0.1811973855421663	0.17605058625440945	0.23967710694669475	0.24851219672279098
punk#n	0.03307902794362272	0.09683023117780332	0.6284195805429609	0.0529806826493041	0.18869047768630898
punta#n	0.1428780175331109	0.20677894769126526	0.2015405550564184	0.2420667845218644	0.20673569519734092
puntare#v	0.17032752772930287	0.20293890039178641	0.16686326451039732	0.24280222393278325	0.21706808343573014
puntata#n	0.13259630792046329	0.2572721579690762	0.13372993851254142	0.29420493113796387	0.18219666445995528
punteggiare#v	0.09259077086787275	0.10607746799930903	0.05464954652862646	0.31731682788476995	0.42936538671942187
punteggio#n	0.11131597239409027	0.1717381358534833	0.14420581850285957	0.2558960871025095	0.31684398614705744
puntellare#v	0.11013051834702883	0.22138482589099936	0.13459620404868064	0.2970931932600325	0.23679525845325872
puntino#n	0.12744472687086422	0.28975974221745754	0.049223074082774806	0.22191401460930057	0.31165844221960287
punto#n	0.18387085448842666	0.21789404387144587	0.15242755196876376	0.20725859854995185	0.2385489511214119
puntuale#a	0.13136027757005694	0.1525137974483512	0.11631989738917374	0.3419145020876437	0.25789152550477434
puntualizzare#v	0.28260362015000184	0.2248473315615297	0.11826428719685321	0.18669972699227455	0.18758503409934071
puntualmente#r	0.2978054845361727	0.21665584790298983	0.0712894637231922	0.2623394513800815	0.15190975245756372
punzecchiare#v	0.19595616885996178	0.21248491193751198	0.12426696444785362	0.20880901261769705	0.2584829421369756
pupazzo#n	0.030427949400439188	0.3507873773624562	0.10338582551285756	0.44479346687135785	0.07060538085288928
pur#r	0.1998093425891101	0.19324474836243274	0.15978129857789747	0.22744364487998853	0.219720965590571
puramente#r	0.14073605732517575	0.22946994364800175	0.16984728155753406	0.2880868370609706	0.17185988040831787
pure#r	0.18985176829214434	0.20843107877332492	0.1572367204836576	0.24306176499008217	0.2014186674607908
purezza#n	0.09029093119254632	0.19810631718625313	0.0653876078234437	0.3416371783930042	0.3045779654047526
purificare#v	0.1670627685923115	0.2100315345039447	0.17302230378805877	0.11944808475227207	0.330435308363413
purista#n	0.11730902894891772	0.062479203672455054	0.06519003665497726	0.5270934377280321	0.2279282929956178
puro#a	0.13773835642669255	0.17774660171620396	0.15136466830504644	0.2857951993462233	0.24735517420583372
purtroppo#r	0.21054897468940464	0.22182576526347902	0.21284958409911198	0.18088552639991398	0.17389014954809034
putin#n	0.1974602549975287	0.34165551841629144	0.12914322800420652	0.14970574934510736	0.18203524923686598
puzza#n	0.15286308964471884	0.27765518470250267	0.10834773491866244	0.3633534912792892	0.09778049945482681
puzzare#v	0.16283570531189498	0.1097907430165282	0.19108901683953652	0.37882469037058847	0.15745984446145186
puzzle#n	0.20401845522164838	0.25530842822715666	0.11417661078010047	0.22574871028951396	0.20074779548158056
pyongyang#n	0.15561693766484946	0.24263466970770936	0.10498055601649596	0.3506702288099517	0.1460976078009935
q2#n	0.08310256465755816	0.29460967010010913	0.3645945185814998	0.0914617214712995	0.16623152518953355
qaeda#n	0.31922179028861125	0.27188704934189706	0.17540461851780284	0.08722486315791585	0.14626167869377285
qaedista#a	0.24491194360703694	0.2744275435339815	0.16267505491729561	0.07021385726796929	0.24777160067371665
qaedisti#a	0.2696117577973714	0.21707847719850884	0.21543504298187086	0.11179489099759611	0.18607983102465275
qaedisti#n	0.2148015863180848	0.25911228493635907	0.15088927932520105	0.12661522511805567	0.24858162430229924
qassam#n	0.24258192021253708	0.08892299574579905	0.27017529809768515	0.10944014513510916	0.28887964080886946
qatar#n	0.1919451989450875	0.32639005349398537	0.08251287637275875	0.16920736346122525	0.22994450772694322
qua#r	0.2538861687733212	0.16407985484143006	0.13887116993586904	0.24875959049503035	0.19440321595434928
quaderno#n	0.11509686243834846	0.2945186284508897	0.13568743100268876	0.2692869747222543	0.18541010338581868
quadrante#n	0.07418712948063311	0.2522000608545543	0.0934122442840595	0.3445887531054699	0.2356118122752833
quadrare#v	0.16652565564490995	0.26593464254204674	0.1454972364116383	0.23966771017402583	0.182374755227379
quadrato#a	0.15010875571389692	0.23263994670139126	0.19212639816824087	0.21088902161241738	0.21423587780405376
quadretto#n	0.15859289702979165	0.16977602100737185	0.1605357820652993	0.3436592183988667	0.16743608149867045
quadricampione#n	0.03522928608174936	0.20241611117430905	0.48442342378658054	0.13002991606204017	0.14790126289532082
quadro#a	0.16892649574798144	0.12680179871111855	0.07169192349525472	0.2223946213451001	0.41018516070054506
quadro#n	0.18564937621285627	0.23480844853190358	0.12910798934587397	0.25685335629054845	0.1935808296188177
quagliarella#n	0.06942168161321138	0.06690537260623977	0.2797939945273747	0.18411553420414503	0.39976341704902907
quagliariello#n	0.3089533953081755	0.3077616303058058	0.06007112276997053	0.1586069619561146	0.16460688965993345
qualcomm#n	0.023660116858694662	0.09910363088772435	0.06536755244496996	0.516410593670927	0.295458106137684
quali#r	0.18997091976657368	0.32525350230021904	0.09483295745120232	0.19467751169980346	0.19526510878220138
qualifica#a	0.23199263883066987	0.25424942871686346	0.24739103154482656	0.11959628790268659	0.1467706130049536
qualifica#n	0.14681958680514592	0.23981772604407178	0.315860284372227	0.15675136960624644	0.14075103317230886
qualificante#a	0.17245716314335344	0.07146782133840374	0.3188814452878878	0.25905667502615404	0.17813689520420103
qualificare#v	0.14396470074897336	0.2368124833907562	0.17055585158537598	0.20329049494988957	0.24537646932500481
qualificato#a	0.17918734723455657	0.2828095450682859	0.12436982545742727	0.1749881549397637	0.23864512729996648
qualificazione#n	0.10601165865247278	0.1576811460416238	0.10932321519697352	0.35993199464059716	0.26705198546833264
qualitativo#a	0.19783840724128912	0.13361188339802346	0.11878089830825872	0.3263095662628113	0.22345924478961743
qualsiasi#a	0.1738412628983572	0.1624273069361534	0.18752391008912717	0.27906863628333234	0.19713888379302993
qualunque#a	0.16473694699791686	0.14176750005508126	0.17986698984640012	0.29435643463142463	0.21927212846917715
quando#r	0.17928775230123023	0.19677894413621388	0.19706974699725277	0.2136555785148943	0.21320797805040884
quantificabile#a	0.3987898876228999	0.20223347784853948	0.1425685847132465	0.12556612846480952	0.13084192135050468
quantificare#v	0.2526866510893201	0.14170784962806016	0.1301704825558069	0.25350572564546653	0.22192929108134635
quantitativo#a	0.22321952180871837	0.2763946334025584	0.0661154534720429	0.23637110794259597	0.19789928337408444
quanto#r	0.21269828660802967	0.21640069334757875	0.17293659757671523	0.1882300846450258	0.20973433782265036
quantomeno#r	0.2159348565621686	0.20194561846912237	0.1254726931323151	0.30414764107533965	0.15249919076105437
quarantena#n	0.20868816491203646	0.3161658242987686	0.15706827023311612	0.2460744557725326	0.0720032847835463
quarantenne#n	0.17365285614788772	0.35032974855366344	0.21194549968890355	0.11344587315903513	0.15062602245051002
quarantennio#n	0.13929974419927177	0.22100981008640264	0.09584655839141504	0.20970154889829604	0.33414233842461444
quarantina#n	0.18307412659281744	0.17347215606722036	0.36052892141566584	0.12581041663799913	0.15711437928629732
quartetto#n	0.0935343356178093	0.061221577621411345	0.2692016236667663	0.2857346553927649	0.29030780770124825
quartiere#n	0.17940999596056922	0.21306951869657395	0.23718346748688518	0.19641836660149406	0.17391865125447747
quarto#n	0.07532712522281389	0.1912639799319791	0.22071856728270045	0.2394520954869564	0.27323823207555004
quasi#r	0.16635850526920606	0.20394137777094554	0.18826879889360823	0.23262604695045197	0.20880527111578837
quattrino#n	0.22570832522658427	0.12703786998543268	0.13193543274445452	0.28718051978237974	0.22813785226114885
queen#n	0.07079230420585346	0.06572342184959583	0.15851686912348262	0.3138566166787516	0.3911107881423166
quercia#n	0.14110818709864448	0.220796178252008	0.11526029246644318	0.16313524452497796	0.3597000976579264
querela#n	0.22290229614221582	0.12356757744607198	0.07446250833249106	0.4080848030905931	0.17098281498862802
querelle#n	0.22174754419341683	0.18779201482885632	0.12824439822019856	0.29544117472168363	0.16677486803584465
quesito#n	0.20950106464832255	0.2077084460803059	0.11331265563727315	0.22432419069014758	0.2451536429439508
questionario#n	0.18546022312573193	0.418686710252141	0.026039906664188286	0.05287115280518389	0.31694200715275495
questione#n	0.24133615902059155	0.1977112428904402	0.13409121706150984	0.22391250429400872	0.20294887673344966
questore#n	0.31856172855687687	0.15215883073543413	0.18850950535455976	0.15593545897001865	0.1848344763831106
questura#n	0.24372476157267273	0.14419332459683595	0.32625589991418763	0.1462415792580624	0.1395844346582413
qui#r	0.18249155390432037	0.20750342709416075	0.16810063006520112	0.22614311211204333	0.21576127682427432
quiescenza#n	0.394080996199571	0.13081019656788548	0.09560636567771848	0.17436553338646518	0.20513690816835997
quieto#a	0.1519805537872303	0.15811992322170182	0.17967377652806504	0.26989927362179955	0.2403264728412032
quindi#r	0.2048956813348209	0.2362625094240285	0.14657239008728443	0.2098510874853733	0.20241833166849285
quindicenne#a	0.18173351380699967	0.19520745876505163	0.45300018045708845	0.07348231700485053	0.09657652996600971
quindicenne#n	0.26987775295141175	0.1508492902710285	0.20265788007064123	0.1722119221043511	0.20440315460256733
quindicina#n	0.09983446872908572	0.27077741223615964	0.05792772810512203	0.2975329786732876	0.2739274122563451
quinquennale#a	0.14300526527141938	0.34768131508916794	0.07723791003529325	0.2139413587118254	0.2181341508922941
quinquennio#n	0.23652484955538683	0.20675869160656643	0.20943022824267077	0.15336293487661287	0.1939232957187632
quinta#n	0.16459987973996695	0.21714350027755663	0.14958403659566105	0.2677162723520138	0.20095631103480158
quintana#n	0.05283857576977146	0.05850311938613016	0.055284459280673416	0.2989753491025982	0.5343984964608268
quipe#a	0.09041077210362161	0.18719807198587954	0.17831140771735726	0.24441885309912953	0.29966089509401206
quirinale#n	0.38900890316436393	0.1545039146105669	0.07540427495313845	0.17340090249480497	0.20768200477712576
quiz#n	0.19469156762705034	0.27935657775548345	0.21019773097610234	0.116817878051862	0.19893624558950176
quo#n	0.2681829712300774	0.23212998143282393	0.0686975458612145	0.1777802931669238	0.25320920830896027
quorum#n	0.47692014169903985	0.13512838702851487	0.09979021471730477	0.13002834532076815	0.15813291123437234
quota#n	0.20069646220142023	0.26857527526800123	0.17447905778448503	0.1681520960732427	0.18809710867285095
quotare#v	0.2076382533031625	0.25516563880955095	0.0979164697885608	0.2100123330602746	0.2292673050384513
quotate#n	0.2566393436293623	0.1476242316033038	0.07502064006903086	0.29272723432802494	0.22798855037027807
quotato#a	0.270692070546566	0.18168633991026537	0.08799810994483805	0.22727615482254188	0.23234732477578873
quotazione#n	0.15918127421417808	0.23832421967607087	0.07540437694938287	0.27772046066719047	0.24936966849317774
quotidianamente#r	0.21866784160333866	0.2186864540702095	0.15222478946058535	0.20721659410865312	0.20320432075721323
quotidiano#a	0.17642650187296047	0.16072293704465943	0.1790515922963497	0.255541851656628	0.2282571171294023
quotidiano#n	0.17498691912363504	0.21576470256984942	0.21049862747603368	0.20334177464432515	0.19540797618615668
rabbia#n	0.23987028351546213	0.1853017985100589	0.24325229443084861	0.1450777169144636	0.18649790662916685
rabbino#n	0.16485050534806944	0.12469743251197023	0.10872258738864933	0.3054376139672714	0.29629186078403946
rabbioso#a	0.28087262003523733	0.18014416104968914	0.18764448019617155	0.15785824722639685	0.19348049149250524
racchetta#n	0.15453144815554687	0.05570190550916068	0.24378083613434323	0.3522311706522387	0.19375463954871067
racchiudere#v	0.08344884997071025	0.28159184535692544	0.19866734912039244	0.22129061674694245	0.2150013388050295
raccogliere#v	0.1790871131731469	0.20222101644719884	0.16647876845350285	0.2215254716800859	0.23068763024606553
raccolta#n	0.12448329714365033	0.18660150308879228	0.13077083675025078	0.28390274614607214	0.27424161687123455
raccolti#n	0.10231645576502725	0.23685691708205645	0.11251238970258554	0.22757726373442788	0.32073697371590304
raccolto#n	0.12074874083474901	0.15507302141339194	0.3316649574236954	0.11734345581438883	0.275169824513775
raccomandare#v	0.19615284041685624	0.3165794699614508	0.13093882181649671	0.18128711245231938	0.17504175535287672
raccomandazione#n	0.2240884385685966	0.26922703331704256	0.1356527006119419	0.21079907384542915	0.16023275365698977
raccontare#v	0.16819971090869143	0.17011235422923754	0.23213692604267852	0.21980479833958586	0.20974621047980663
racconto#n	0.10819475354488327	0.15354909786537768	0.20066064421722343	0.31378718750723056	0.22380831686528502
raccordo#n	0.1748149969604001	0.331510991667621	0.08155064311806043	0.20678139168579038	0.20534197656812814
racimolare#v	0.07303711503947556	0.20244766544215398	0.3411484697894247	0.10141380777872931	0.2819529419502164
raciti#n	0.6598424547258035	0.04434550678140442	0.0878230011767691	0.04471577032393047	0.1632732669920926
rada#n	0.30021725287495954	0.21742311775443116	0.15134500293391295	0.1571757574924992	0.1738388689441972
radamel#n	0.007027921009191663	0.025593725148255177	0.2116242974737319	0.5368812027047339	0.21887285366408726
radar#n	0.07514134531362097	0.4043553048414249	0.28977981071664405	0.12581344971953218	0.10491008940877775
raddoppiare#v	0.16578253158872008	0.1898037364323451	0.10461201598387199	0.22882885600283878	0.310972859992224
raddoppio#n	0.15397656090592318	0.19904814887606817	0.07718227332074223	0.24239743531727387	0.3273955815799926
raddrizzare#v	0.19860056726610045	0.2612876715345204	0.11029758502124759	0.09541235000399033	0.3344018261741412
radere#v	0.24555735570434822	0.28238790658165297	0.1170525323395209	0.21833587281301464	0.1366663325614632
radiazione#n	0.03517636148746751	0.30754403778525413	0.17522288363762636	0.20739713609871155	0.2746595809909405
radicale#a	0.1988310731620236	0.28969119745122424	0.15021336550768508	0.1633519932520598	0.1979123706270072
radicale#n	0.16878815649464762	0.2162098719981879	0.28181061564986515	0.1987460256243847	0.13444533023291452
radicalmente#r	0.21882886303920757	0.20926053274718726	0.20819063309193936	0.1627308599144452	0.20098911120722077
radicare#v	0.16238744769112656	0.19115666656455488	0.17027203782699715	0.2917393131433395	0.18444453477398187
radice#n	0.09632326947990574	0.1693263050227752	0.12698651797747545	0.2974276614503077	0.3099362460695359
radio#n	0.14985315793990867	0.19506122632543663	0.254617134504897	0.2106618064624895	0.18980667476726823
radio2#n	0.13020159811288565	0.25105335276176005	0.056568684108163035	0.3520028519561299	0.2101735130610614
radioattivo#a	0.10571794416565801	0.4571542808415679	0.15771095103967078	0.17545325165051104	0.10396357230259227
radiofonico#a	0.1908684123376446	0.13753960903910983	0.15247873416337865	0.27801827696576165	0.24109496749410542
radiografia#n	0.11934735573107697	0.38468742346648355	0.1745779676818656	0.18230994422506586	0.139077308895508
rado#n	0.12596603979699805	0.25990708001602747	0.06516127223742385	0.2737511233591536	0.27521448459039705
radunare#v	0.3020029595421718	0.16576613514522293	0.19486024789644693	0.14240735890255543	0.194963298513603
raduno#n	0.17856463460964772	0.22027194393823338	0.1645470602537742	0.2431407436342856	0.19347561756405898
rafa#n	0.051871075610198616	0.13062961255215363	0.13543568907056866	0.2435465216697118	0.4385171010973673
rafael#n	0.03704514297152935	0.14597541047251336	0.18629760543285678	0.2695287774884589	0.36115306363464156
rafah#n	0.25210259293891785	0.17119040843657882	0.1874109405288822	0.11199707761770428	0.27729898047791707
raffaele#n	0.3076996603119163	0.1698638682383816	0.1509048200018303	0.2105839796570401	0.1609476717908318
raffaella#n	0.24086383477858567	0.07493592796354683	0.1006010221628152	0.37466895108354004	0.20893026401151243
raffaello#n	0.0744332166387666	0.14151590809223602	0.13430339892179222	0.5099259582621073	0.13982151808509788
raffica#n	0.17723266165521553	0.2102093514240137	0.23721998498527555	0.21791582706435572	0.15742217487113952
raffigurare#v	0.08468646473956025	0.22724147458047422	0.10060075274447255	0.3362141807198605	0.2512571272156326
raffinare#v	0.09556763009065597	0.2504953818381148	0.022005278776693577	0.42335802271694245	0.20857368657759331
raffinato#a	0.08363033680158814	0.17350464473338428	0.1724937050460235	0.3728291735648905	0.19754213985411362
raffineria#n	0.2695174044391268	0.41577051743478954	0.17181358129855093	0.0526514703365672	0.09024702649096569
rafforzamento#n	0.22785376195009224	0.27040670201893496	0.09137478600016039	0.18713024907670336	0.2232345009541091
rafforzare#v	0.22893677014656957	0.20823070700174065	0.16300499770876703	0.17839440058212905	0.22143312456079364
raffreddamento#n	0.08485505724949477	0.19674375971794975	0.16336237902142034	0.25902871460131854	0.2960100894098167
raffreddare#v	0.09389723420996961	0.22368156869792877	0.04549283235593653	0.42769449825210193	0.20923386648406334
ragazza#n	0.2233125845874627	0.18370639743971198	0.2756535883955126	0.17160064086409277	0.14572678871321992
ragazzi#n	0.12834645441960518	0.1359231550243837	0.10237984941305697	0.35722983076095943	0.27612071038199465
ragazzina#n	0.2709214815983195	0.19833138935966746	0.25788641356259145	0.1740454611707788	0.09881525430864277
ragazzino#n	0.1470117066685563	0.19011777515634828	0.2953090332594731	0.17809940096619842	0.18946208394942377
ragazzino#v	0.09713958146149039	0.04333876847493511	0.22989482558297658	0.5124440085548536	0.1171828159257443
ragazzo#n	0.15986055809054547	0.18188395199976914	0.2622534894881088	0.1941667859986794	0.20183521442289729
raggiante#a	0.1599471851758856	0.11584047766687515	0.1826916307601389	0.23323010694171803	0.30829059945538234
raggio#n	0.10360843011837152	0.22918475493406132	0.14502633878538468	0.257684377761573	0.2644960984006095
raggiungere#v	0.16959712631110585	0.22119320816265542	0.20398394541360662	0.20119424030812522	0.20403147980450703
raggiungibile#a	0.11732371821593258	0.10029304825786865	0.13121187017416974	0.39496655791663715	0.25620480543539187
raggiungimento#n	0.2385613911167186	0.24421301176614926	0.09700600371306878	0.1827467497324891	0.2374728436715743
raggruppamento#n	0.12997980870166242	0.17541634241203413	0.3286871977593279	0.19199195147544285	0.17392469965153257
raggruppare#v	0.2642216763951431	0.21588997026081794	0.145011300194685	0.1889964157119538	0.18588063743740016
ragionamento#n	0.21295368557247593	0.268860414343632	0.1139306558269017	0.2017781249486919	0.20247711930829848
ragionare#v	0.1812110394696195	0.1975878365208218	0.09960963209879412	0.275642111963156	0.24594937994760854
ragione#n	0.2043459837537146	0.21120421545093535	0.14482467855426448	0.21214887519780953	0.22747624704327604
ragioneria#n	0.45277819404339187	0.15625554235677086	0.07770875472059971	0.09464533501440997	0.21861217386482754
ragionevole#a	0.23160274242376924	0.24350567410990953	0.07031372527084337	0.24100729381014308	0.21357056438533473
ragionevolezza#n	0.18262268332252984	0.2180521468603446	0.35444826637416993	0.1682262147194412	0.07665068872351444
ragionevolmente#r	0.20507964171403795	0.10970887563672424	0.06906272245054881	0.2662806054500321	0.3498681547486568
ragioniere#n	0.3145786949039325	0.12602012540780932	0.09981950875558143	0.3591397092489704	0.10044196168370632
ragnatela#n	0.19807550378742714	0.17781439448480263	0.20483213964670197	0.15742806466121032	0.26184989741985787
ragno#n	0.11307104582535839	0.06193812492556194	0.12922476750299913	0.30003039080238164	0.3957356709436989
ragusa#n	0.29886993548691926	0.21712418049851606	0.09237707862250355	0.20410892613813666	0.18751987925392447
raho#n	0.5669966057286602	0.08629396604970317	0.08273332354864096	0.1040072488694579	0.1599688558035378
rai#n	0.2583793775592655	0.1668681121473213	0.16013367690845365	0.1885319214954698	0.2260869118894897
rai1#n	0.16331712735439885	0.2562901906199541	0.22008312111165781	0.21699530381475693	0.14331425709923212
rai2#n	0.13365653654564322	0.12582083355152396	0.18679710061840207	0.27479064643983825	0.27893488284459245
rai3#n	0.29207329716043545	0.1402887526231485	0.15577608175480992	0.24268118390822366	0.16918068455338237
raid#a	0.26723230765183287	0.1906126092414868	0.17743696548665602	0.10217778704872435	0.2625403305713
raid#n	0.28953123841180345	0.16973815402183787	0.17324631838263205	0.10789791836343851	0.25958637082028807
raikkonen#n	0.09294308777257812	0.24573370453153434	0.2896505437080487	0.18714238937470465	0.18453027461313426
raisport#n	0.10961201696324077	0.10114910744638425	0.18080453170857952	0.2616036688812648	0.3468306750005306
raitre#n	0.20132604904455212	0.13451765258494972	0.1380111579302232	0.3061721592656797	0.21997298117459527
raiuno#n	0.1785264034125941	0.13239082784425255	0.18337685516518817	0.3082903245707564	0.19741558900720893
rajoy#n	0.2077099949477095	0.18405866787750938	0.1607565547361669	0.15422578537378026	0.2932489970648339
rallentamento#n	0.2341822226185606	0.20579506509277515	0.15030838663767399	0.2415512578673245	0.16816306778366572
rallentare#v	0.1924506742780301	0.21896013597612535	0.16762736220047125	0.21809459736049167	0.20286723018488165
ram#n	0.05345497230536899	0.287410136191862	0.09110172021522057	0.24252641386046514	0.32550675742708324
ramallah#n	0.15038326994750725	0.20709271141326321	0.4491137123073679	0.029850522934604558	0.16355978339725713
rame#n	0.17321346380868977	0.1463768819227085	0.16307727039064362	0.17222705881432585	0.3451053250636322
ramelli#n	0.34967398824750673	0.14368891761198765	0.23038560908864067	0.14915313979449984	0.1270983452573651
rami#n	0.21873479173761634	0.171162728289396	0.18555137871462865	0.215617988672626	0.208933112585733
rammaricare#v	0.16919578185305217	0.1308515368182949	0.2191386195922671	0.3815438546115663	0.0992702071248196
rammarico#n	0.21465999138057812	0.12555442730721492	0.23454662041226002	0.20220997963208948	0.22302898126785745
rammentare#v	0.3386318893862903	0.2029355893417949	0.10963558001959534	0.1865777439899111	0.16221919726240835
ramo#n	0.2096370330270711	0.21714034613527916	0.1472171717073881	0.16559170989533606	0.2604137392349257
ramos#n	0.09058262349067885	0.2660825476101812	0.09272670527164095	0.13578636857831658	0.41482175504918256
rampa#n	0.08761338961630562	0.2257172579134279	0.1271489875337918	0.21496268230141802	0.3445576826350566
rampanto#a	0.13672370013784857	0.17257218467329785	0.08599109223752403	0.3253075113580167	0.2794055115933129
rampollo#n	0.14132801641962073	0.33505816536474203	0.1778836404152842	0.17978828607480912	0.16594189172554386
rana#n	0.11406339434381822	0.07410419597733287	0.10238469500122233	0.030209189761779186	0.6792385249158474
rancore#n	0.1936905720766589	0.20726441206767274	0.1736498011094866	0.246694484295951	0.17870073045023072
rancoroso#a	0.18087342748543414	0.27500833276881753	0.19570078660482593	0.15080913001420568	0.19760832312671678
range#n	0.16439095081936692	0.48175231709052735	0.09259107077664291	0.08425283301990898	0.17701282829355378
rango#n	0.15676856981384474	0.26661148296501697	0.23205051813382574	0.17748436245115787	0.16708506663615477
ranieri#n	0.10535864122362897	0.21056683487082362	0.06165930909936801	0.36285489481060385	0.2595603199955755
ranking#n	0.15073920059835058	0.11328196933775041	0.2609441190294205	0.20764240571571788	0.26739230531876057
ranocchia#n	0.15949888507567375	0.20009378325098834	0.19448352002691222	0.23705760359117614	0.20886620805524964
rap#n	0.12558129521960917	0.03170512778630548	0.21606752653042183	0.2292214259592118	0.39742462450445165
rapidamente#r	0.15206260600396085	0.21797212155213466	0.18715326765928472	0.2138337299436011	0.22897827484101865
rapido#a	0.16767764056472473	0.2550995523205647	0.15880594189834402	0.20489893494092895	0.21351793027543764
rapido#n	0.24957148229612497	0.1227795194656154	0.26771268376110013	0.15100352252963134	0.2089327919475281
rapimento#n	0.2942942810615814	0.22061591333447864	0.22151509327566843	0.13842082051924293	0.12515389180902864
rapina#n	0.1941467832731384	0.2163195559685039	0.265817726618281	0.13055181402095198	0.1931641201191247
rapinare#v	0.10110996917182623	0.19810161469174514	0.5675656978593825	0.07893722253121238	0.054285495745833814
rapinatore#n	0.1116158457736952	0.10085522133457411	0.03293893273616433	0.20381676938410506	0.5507732307714613
rapire#v	0.319156356943971	0.1498492135471473	0.27040416707301707	0.10269374206850503	0.15789652036735968
rapito#a	0.4290621743425944	0.13883478590024947	0.230455769969686	0.1326017426644472	0.06904552712302298
rapitore#n	0.30382477267399255	0.19195003668361552	0.2456822284216571	0.14077087141544894	0.11777209080528589
rapper#n	0.19089842120980077	0.17604828151551052	0.22080130807207693	0.214508465024568	0.19774352417804378
rapportare#v	0.18877951980381835	0.3212084203326509	0.1450895017108707	0.16664745359275107	0.178275104559909
rapporto#n	0.24324747032149893	0.2370827422577143	0.15588402898260287	0.1922823568170954	0.17150340162108843
rappresaglia#n	0.22577737901506156	0.19663794022011633	0.19830348746972618	0.1985389917832699	0.18074220151182618
rappresentante#n	0.26134203991644517	0.1874477042386464	0.17175873398924896	0.1900082007104028	0.18944332114525664
rappresentanza#n	0.2885754234673618	0.1863236035143843	0.10032478564728046	0.18976642957449258	0.2350097577964808
rappresentare#v	0.2126277142193724	0.1875965104870176	0.14127078765575415	0.2319574718847954	0.22654751575306042
rappresentativo#a	0.21814759159771593	0.15811067583689054	0.06627865047000779	0.30229139453196313	0.25517168756342257
rappresentativo#n	0.23303660869543807	0.158526352626564	0.13785061434403015	0.18511807079571307	0.2854683535382547
rappresentazione#n	0.11786946734260656	0.22217662420530027	0.11343118284570243	0.3367925666619195	0.20973015894447133
raqqa#n	0.3659137481232199	0.22157940960530506	0.16630311949713342	0.09342786052544394	0.1527758622488977
raramente#r	0.18067113242231425	0.1785796213404967	0.2482318703803719	0.2274561505272474	0.16506122532956977
raro#a	0.11192206910465083	0.22583936058039178	0.20944899368403988	0.22878973592880994	0.22399984070210743
rasare#v	0.23221103146316796	0.12932550986152852	0.1496665688114955	0.3967029463940684	0.09209394346973966
rasmussen#n	0.27820289921517743	0.23934033734065982	0.14171724547201345	0.1594770203727901	0.1812624975993592
rasoio#n	0.14042702340945631	0.35903605928933574	0.07149687396095548	0.2302065059937203	0.1988335373465321
rassegna#n	0.10671063125187681	0.2532289268808967	0.08947860464441862	0.3375222487877974	0.21305958843501044
rassegnare#v	0.19113492664603746	0.12700814670947994	0.1384969009181221	0.3794248135426349	0.1639352121837255
rassegnato#a	0.16374534711042288	0.1339802347579657	0.16117975471394635	0.28373281446456583	0.2573618489530991
rassegnazione#n	0.25446964071612765	0.1680072327903921	0.20003355771815576	0.19419957029509324	0.18328999848023134
rassicurare#a	0.1660926559520394	0.22620475259055817	0.15675543679843543	0.22409077464796023	0.22685638001100678
rassicurare#v	0.23903657098993092	0.1864113768388904	0.24823146156252865	0.18958091394085538	0.13673967666779482
rassicurazione#n	0.310495557032979	0.1893642920117254	0.15881357961243614	0.1487811153673692	0.1925454559754905
rastrellare#v	0.18959921436963784	0.3938244517744091	0.04095524150566895	0.20983434351027855	0.1657867488400056
rata#n	0.5046588639499064	0.14479186547186396	0.10502263737381903	0.1379988274062501	0.10752780579816038
rate#v	0.3530914765625396	0.09774047076608518	0.1727596158556551	0.2207240239911306	0.15568441282458956
ratifica#n	0.21494752476877935	0.11566077179893947	0.09415634637131123	0.18026044251211387	0.394974914548856
ratificare#v	0.21946031294364268	0.14100012328084247	0.11309767043293395	0.27296240689609796	0.25347948644648277
rating#n	0.18350991475603715	0.3524689836977908	0.07297810967462755	0.1947217228801711	0.19632126899137348
ratio#n	0.40793652643156325	0.24910530473349082	0.07843049739291473	0.07657588705234109	0.18795178438969012
ratto#n	0.2764315010782953	0.13398962045210625	0.26588835766162755	0.23294632064258255	0.09074420016538824
ratzinger#n	0.14446821125604448	0.18976574248642	0.12163575422130218	0.09384499299423646	0.45028529904199693
ravelli#n	0.12778383616529407	0.2687922024264556	0.1507427592040161	0.229813098845261	0.22286810335897325
ravenna#n	0.29108002952735584	0.10659478213053306	0.2430796225547897	0.20676644182572798	0.15247912396159333
ravvicinare#a	0.12262643844622217	0.2829684864461448	0.17002243904665618	0.1763767048989839	0.2480059311619929
ravvicinare#v	0.1393501873299706	0.08560866838593499	0.24016666775285073	0.37148091337905026	0.16339356315219344
ray#n	0.1908206852391814	0.19334750729225866	0.08535746775682822	0.2703409132998498	0.2601334264118819
raymond#n	0.15246437535209253	0.2116883025922884	0.043353972065962185	0.2367975655391721	0.35569578445048483
razionale#a	0.17207905217490121	0.17913440812625506	0.17100228724169597	0.25585314230241485	0.2219311101547329
razionalizzare#v	0.18655670397229743	0.3465613634677329	0.1289646280757795	0.11856279466948252	0.21935450981470767
